id,closeness_to_holiday,B,Month,product_page_duration,BounceRates,info_page_duration,total_duration,device,num_of_admin_pages,num_of_product_pages,C,ExitRates,num_of_info_pages,D,user_type,Region,admin_page_duration,PageValues,A,Weekend,internet_browser,purchase
145,0.4,104.4805848140701,Feb,780.0 minutes,0.066666667,0.0 minutes,780.0,2.0,0.0,3.0,log400,0.066666667,0.0,,Returning_Visitor,1.0,0.0,0.0,c_3,0.0,edge_96.0.1054.75,0
146,0.0,126.13476998064954,Feb,1038.0 minutes,0.0,0.0 minutes,,2.0,0.0,3.0,log8080,0.033333333,0.0,,Returning_Visitor,1.0,0.0,0.0,,0.0,chrome_80,0
147,0.0,102.0958259977095,Feb,573.0 minutes,0.0,0.0 minutes,573.0,2.0,0.0,4.0,log404,0.05,0.0,,Returning_Visitor,3.0,0.0,0.0,c_3,0.0,chrome_89,0
148,0.0,116.26211670090646,Feb,1231.233333 minutes,0.007142857,0.0 minutes,1231.233333,1.0,0.0,28.0,log202,0.030357143,0.0,,Returning_Visitor,4.0,0.0,0.0,c_3,0.0,safari_15.4,0
149,0.8,92.74728861442657,Feb,316.6666667 minutes,0.0,0.0 minutes,316.6666667,2.0,0.0,11.0,log_100,0.027272727000000004,0.0,,Returning_Visitor,2.0,0.0,0.0,c_1,0.0,chrome_80,0
150,0.0,96.44741944396709,Feb,873.7365079 minutes,0.0075,0.0 minutes,,1.0,0.0,20.0,log_100,0.028166667000000003,0.0,,Returning_Visitor,1.0,0.0,0.0,c_1,0.0,chrome_99.1.4,0
151,0.4,104.19248494142907,Feb,0.0 minutes,0.2,0.0 minutes,,2.0,0.0,1.0,log_100,0.2,,,Returning_Visitor,3.0,0.0,0.0,c_4,0.0,chrome_90.1.7,0
152,,121.7366624260387,Feb,16.0 minutes,0.1,0.0 minutes,,2.0,0.0,4.0,log404,0.15,0.0,,Returning_Visitor,5.0,0.0,0.0,c_1,0.0,browser_5_v11,0
153,0.2,121.26458151701095,Feb,615.0 minutes,0.0,0.0 minutes,615.0,2.0,0.0,19.0,log_100,0.026315789,0.0,,Returning_Visitor,3.0,0.0,0.0,c_3,0.0,chrome_90.1.7,0
154,0.0,107.47436413853455,Feb,261.75 minutes,0.0,,261.75,2.0,0.0,9.0,log200,0.026666667,0.0,,Returning_Visitor,1.0,0.0,0.0,c_1,0.0,,0
155,,113.50640682865954,Feb,615.8831169 minutes,0.033333333,0.0 minutes,615.8831169,3.0,0.0,21.0,log_100,0.04993081,0.0,,Returning_Visitor,2.0,0.0,0.0,c_1,1.0,chrome_98.0.1,0
156,0.0,92.46249368212699,Feb,0.0 minutes,0.2,0.0 minutes,0.0,3.0,0.0,1.0,log8080,0.2,0.0,,Returning_Visitor,3.0,,0.0,c_2,1.0,browser_3_v20,0
157,0.8,102.71453413549526,Feb,117.5 minutes,0.0,0.0 minutes,,1.0,0.0,6.0,log400,0.033333333,0.0,,Returning_Visitor,1.0,0.0,0.0,c_3,1.0,safari_15,0
158,0.0,110.83611255843418,Feb,0.0 minutes,0.2,0.0 minutes,0.0,1.0,0.0,1.0,log200,0.2,0.0,,Returning_Visitor,1.0,0.0,0.0,c_3,0.0,safari_14,0
159,0.0,98.37178256858596,Feb,0.0 minutes,0.2,0.0 minutes,0.0,3.0,0.0,1.0,log202,0.2,0.0,,Returning_Visitor,3.0,0.0,0.0,c_3,0.0,chrome_80,0
160,0.6,97.30988754483391,Feb,501.66666669999995 minutes,0.008695652,0.0 minutes,,1.0,0.0,23.0,log8080,0.01884058,0.0,,Returning_Visitor,4.0,0.0,0.0,c_2,0.0,safari_13,0
161,0.0,112.83857091317049,Feb,829.1666667000001 minutes,0.03030303,22.0 minutes,909.1666667000001,1.0,2.0,31.0,log202,0.040606061,2.0,,Returning_Visitor,1.0,58.0,0.0,c_1,1.0,safari_15,0
162,0.0,126.09744115585278,Feb,1223.0 minutes,0.015217391,0.0 minutes,1232.5,1.0,1.0,23.0,log400,0.012463768,0.0,,Returning_Visitor,1.0,9.5,0.0,c_2,1.0,safari_13,0
163,0.4,103.30829411909872,Feb,467.0 minutes,0.0,0.0 minutes,467.0,1.0,0.0,6.0,log8080,0.016666667,0.0,,Returning_Visitor,3.0,0.0,0.0,c_3,0.0,safari_15,0
164,0.6,114.8949291037353,Feb,737.1666667000001 minutes,0.008695652,0.0 minutes,737.1666667000001,2.0,0.0,23.0,log400,0.011594203,0.0,,Returning_Visitor,1.0,0.0,0.0,c_3,0.0,chrome_80,0
165,0.0,98.81966214135639,Feb,129.0 minutes,0.0,0.0 minutes,,1.0,0.0,12.0,log200,0.033333333,0.0,,Returning_Visitor,3.0,0.0,0.0,c_2,0.0,safari_15,0
167,0.0,101.35702636370124,Feb,125.0 minutes,0.08666666699999999,0.0 minutes,125.0,2.0,0.0,5.0,log404,0.166666667,0.0,,Returning_Visitor,1.0,0.0,0.0,c_3,0.0,chrome_99.1.4,0
168,0.0,106.98295232829241,Feb,684.3333332999999 minutes,0.018181818,0.0 minutes,684.3333332999999,2.0,0.0,11.0,log200,0.063636364,0.0,,Returning_Visitor,6.0,0.0,0.0,c_1,0.0,edge_96.0.1054.72,0
170,0.8,93.63222094181141,Feb,487.5 minutes,0.0,0.0 minutes,,1.0,1.0,15.0,log8080,0.019166667,0.0,,Returning_Visitor,2.0,0.0,0.0,c_4,1.0,safari_15,0
172,0.6,100.63924906385269,Feb,55.0 minutes,0.066666667,0.0 minutes,55.0,1.0,0.0,3.0,log400,0.1,0.0,,Returning_Visitor,1.0,0.0,0.0,c_3,0.0,safari_13.1,0
173,0.8,95.07206440671833,Feb,0.0 minutes,0.2,0.0 minutes,,1.0,0.0,1.0,log404,0.2,0.0,,Returning_Visitor,1.0,0.0,0.0,c_2,1.0,safari_14,0
174,1.0,93.49911373745904,Feb,446.9277778 minutes,0.0,0.0 minutes,488.2277778,2.0,5.0,24.0,log200,0.008602151,0.0,,Returning_Visitor,8.0,41.3,0.0,c_1,1.0,chrome_99.1.3,0
175,,103.32717482648215,Feb,320.5 minutes,0.0,0.0 minutes,,1.0,3.0,10.0,log_100,0.015384615,0.0,,Returning_Visitor,2.0,87.0,0.0,c_3,0.0,,0
176,0.0,88.34533775242299,Feb,666.0 minutes,0.0,,666.0,1.0,0.0,7.0,log202,0.014285714,0.0,,Returning_Visitor,6.0,0.0,0.0,c_2,0.0,safari_13.1,0
177,0.0,117.50159948517175,Feb,405.7095238 minutes,0.010743802,0.0 minutes,,1.0,1.0,21.0,log8080,0.047002635,0.0,,Returning_Visitor,1.0,0.0,0.0,c_4,0.0,,0
178,0.0,101.90265572805112,Feb,0.0 minutes,0.2,0.0 minutes,,3.0,0.0,1.0,log202,0.2,0.0,,Returning_Visitor,3.0,0.0,0.0,c_3,0.0,chrome_89,0
179,0.6,110.42558081032382,Feb,,0.033333333,0.0 minutes,163.25,1.0,0.0,6.0,log400,0.033333333,0.0,,Returning_Visitor,6.0,0.0,0.0,,0.0,safari_13,0
181,0.6,105.88449826327421,Feb,0.0 minutes,0.2,,,4.0,0.0,1.0,log200,0.2,0.0,,Returning_Visitor,1.0,,0.0,c_3,0.0,chrome_90.1.7,0
182,0.0,101.06870414648894,Feb,0.0 minutes,0.2,0.0 minutes,0.0,2.0,0.0,1.0,log202,0.2,0.0,,Returning_Visitor,1.0,0.0,0.0,c_1,0.0,edge_99.0.1150.46,0
183,0.8,96.89561572146856,Feb,260.0 minutes,0.008333333,0.0 minutes,,3.0,0.0,8.0,log_100,0.025,0.0,,Returning_Visitor,1.0,0.0,0.0,c_3,1.0,chrome_89,0
184,0.0,104.55163235915374,Mar,279.85714289999993 minutes,0.003174603,1210.3976189999998 minutes,1490.2547618999997,2.0,0.0,5.0,log_100,0.012764201999999999,16.0,,Returning_Visitor,1.0,0.0,0.0,c_8,0.0,chrome_99.1.3,0
185,0.0,105.6194452063467,Mar,927.45 minutes,0.011111111000000002,0.0 minutes,927.45,1.0,0.0,20.0,log400,0.027248677000000002,0.0,,Returning_Visitor,3.0,0.0,8.000740741,c_1,0.0,safari_15,0
186,0.0,102.74214739699566,Mar,836.8 minutes,0.0,0.0 minutes,,2.0,2.0,50.0,log8080,0.006339869000000001,0.0,,Returning_Visitor,3.0,9.0,0.0,c_2,0.0,chrome_99.1.3,0
187,0.0,98.88040108866333,Mar,3283.1667390000002 minutes,0.001960784,153.0 minutes,3729.9449441,3.0,10.0,96.0,log200,0.013509413999999999,2.0,,Returning_Visitor,6.0,293.77820510000004,0.0,c_2,1.0,,0
188,0.0,83.69321475081506,Mar,1868.819697 minutes,0.0,48.5 minutes,2028.819697,2.0,9.0,49.0,log8080,0.020708874,1.0,,Returning_Visitor,7.0,,1.706014966,c_2,0.0,chrome_98.0.1,1
190,0.0,86.72314863618095,Mar,0.0 minutes,0.2,0.0 minutes,,1.0,0.0,,log_100,0.2,0.0,,Returning_Visitor,1.0,0.0,0.0,c_3,0.0,safari_13.1,0
191,0.0,90.35429555226175,Mar,3230.25 minutes,0.036190476,3.0 minutes,4459.25,2.0,3.0,,log8080,0.096,5.0,,Returning_Visitor,1.0,1226.0,0.0,c_2,0.0,chrome_99.1.3,0
192,0.0,106.46147901334854,Mar,319.0 minutes,0.0,0.0 minutes,371.0,1.0,3.0,9.0,log8080,0.02,0.0,,Returning_Visitor,1.0,52.0,0.0,c_1,0.0,safari_15,0
194,0.0,96.25421157911408,Mar,354.3333333 minutes,0.009090909,0.0 minutes,,1.0,0.0,22.0,log404,0.057662338,0.0,3.3681563329119806,Returning_Visitor,7.0,0.0,0.0,c_2,1.0,safari_15.2,0
196,,91.95332286801036,Mar,2563.783333 minutes,0.0,,2763.783333,2.0,,67.0,log400,0.005797101,,,New_Visitor,4.0,56.0,19.34265017,c_2,0.0,chrome_99.1.4,1
197,0.0,91.11195152584239,Mar,,0.013068182,0.0 minutes,3126.9793033,2.0,3.0,13.0,log400,0.06140625,0.0,,Returning_Visitor,1.0,112.96078429999999,0.0,c_2,0.0,chrome_98.0.1,0
198,0.0,99.29312305116558,Mar,840.2333332999999 minutes,0.0,0.0 minutes,,2.0,0.0,17.0,log404,0.0016666670000000001,0.0,,New_Visitor,9.0,0.0,109.176,c_2,0.0,chrome_89,1
199,0.0,92.45301192714474,Mar,1970.8448050000002 minutes,0.0,125.0 minutes,,2.0,3.0,55.0,log200,0.0017241379999999998,2.0,,New_Visitor,1.0,94.0,96.25511582,c_2,1.0,edge_97.0.1072.76,1
200,0.0,110.7664826474815,Mar,2867.0 minutes,0.0,0.0 minutes,2899.0,2.0,1.0,50.0,log400,0.004,0.0,,Returning_Visitor,7.0,32.0,153.44324780000002,c_8,1.0,chrome_80,1
201,0.0,107.74700824361231,Mar,43.0 minutes,0.0,0.0 minutes,,1.0,0.0,5.0,log8080,0.04,0.0,,Returning_Visitor,1.0,0.0,0.0,c_9,1.0,safari_14,0
202,0.0,89.03243698701911,Mar,284.5 minutes,0.0,0.0 minutes,502.5,1.0,5.0,13.0,log8080,0.004166667,0.0,,New_Visitor,1.0,218.0,0.0,c_2,0.0,safari_13,0
203,0.0,107.51988549021995,Mar,133.5 minutes,0.0,0.0 minutes,,1.0,0.0,3.0,log200,0.088888889,0.0,,Returning_Visitor,1.0,0.0,0.0,c_8,0.0,chrome_99.1.3,0
204,0.0,98.33340766634768,Mar,297.6666667 minutes,0.0,0.0 minutes,416.6666667,3.0,1.0,12.0,log404,0.008333333,0.0,,Returning_Visitor,1.0,119.0,0.0,c_10,0.0,chrome_89,0
205,0.0,110.14061990535811,Mar,453.75 minutes,0.0,0.0 minutes,734.75,2.0,3.0,16.0,log400,0.005263158,0.0,,New_Visitor,5.0,281.0,0.0,c_2,0.0,chrome_89,0
206,0.0,111.30754325645968,Mar,1331.75 minutes,0.0,0.0 minutes,1349.75,2.0,1.0,16.0,log_100,0.0125,0.0,,New_Visitor,2.0,18.0,33.79956701,c_3,0.0,,1
208,0.0,110.53627625216929,Mar,145.83333330000002 minutes,0.0,0.0 minutes,252.83333330000002,3.0,3.0,4.0,log404,0.016666667,0.0,,New_Visitor,7.0,107.0,0.0,c_1,0.0,chrome_99.1.4,0
210,0.0,88.07789998449381,Mar,188.0 minutes,0.033333333,127.0 minutes,,3.0,2.0,4.0,log202,0.0375,1.0,,Returning_Visitor,3.0,49.0,0.0,c_2,0.0,chrome_99.1.4,0
211,0.0,104.56320460050765,Mar,565.3333332999999 minutes,0.037619047999999995,0.0 minutes,565.3333332999999,2.0,0.0,14.0,log_100,0.04952381,0.0,,Returning_Visitor,3.0,0.0,0.0,,0.0,browser_6_v14,0
212,0.0,96.6955333146747,Mar,50.0 minutes,0.0,0.0 minutes,50.0,3.0,0.0,2.0,log202,0.05,0.0,,Returning_Visitor,8.0,0.0,0.0,c_11,0.0,chrome_99.1.4,0
213,0.0,113.14188667655763,Mar,591.0 minutes,0.006666666999999999,0.0 minutes,648.0,1.0,4.0,7.0,log_100,0.033333333,0.0,,Returning_Visitor,6.0,57.0,0.0,c_6,1.0,chrome_80,0
214,0.0,92.72164039251594,Mar,281.0 minutes,0.0,261.0 minutes,544.0,2.0,2.0,10.0,log_100,0.042857143,3.0,,Returning_Visitor,1.0,2.0,0.0,c_2,0.0,,0
215,0.0,88.84043340806342,Mar,483.83333330000005 minutes,0.0,306.3333333 minutes,913.1666666000001,2.0,2.0,18.0,log200,0.02,2.0,,Returning_Visitor,4.0,,0.0,,0.0,chrome_89,0
216,,,Mar,,0.0,0.0 minutes,,1.0,,4.0,,,0.0,,Returning_Visitor,,,0.0,c_3,0.0,chrome_99.1.3,0
217,0.0,111.05914997600917,Mar,1192.386111 minutes,0.005714286,0.0 minutes,1192.386111,2.0,0.0,35.0,log200,0.028571429,,5.705691043727804,Returning_Visitor,2.0,0.0,0.0,c_2,0.0,edge_97.0.1072.76,0
218,0.0,91.31257666739197,Mar,198.0 minutes,0.016666667,0.0 minutes,,2.0,0.0,12.0,log200,0.075,0.0,,Returning_Visitor,3.0,,0.0,c_2,0.0,chrome_99.1.4,0
219,0.0,98.96771983071477,Mar,15.0 minutes,0.0,0.0 minutes,,2.0,0.0,3.0,log404,0.066666667,0.0,,Returning_Visitor,3.0,0.0,0.0,c_12,0.0,edge_97.0.1072.76,0
220,0.0,110.24648610588102,Mar,643.0 minutes,0.0,0.0 minutes,,2.0,2.0,14.0,log_100,0.013333333000000001,0.0,,Returning_Visitor,5.0,38.0,35.0928,c_1,0.0,chrome_89,1
221,,92.40953284528348,Mar,23.0 minutes,0.08,0.0 minutes,23.0,2.0,0.0,5.0,log400,0.12,0.0,,Returning_Visitor,1.0,0.0,0.0,c_1,0.0,chrome_90.1.7,0
222,0.0,114.61050234440663,Mar,14.0 minutes,0.1,0.0 minutes,14.0,3.0,0.0,4.0,log404,0.15,0.0,,Returning_Visitor,1.0,0.0,0.0,c_1,0.0,chrome_99.1.4,0
223,0.0,107.71989929712686,Mar,210.5 minutes,0.0,0.0 minutes,264.5,2.0,1.0,6.0,log8080,0.02,0.0,,New_Visitor,1.0,54.0,0.0,c_8,0.0,chrome_89,0
224,0.0,104.61677551691683,Mar,1529.30467 minutes,0.001481481,0.0 minutes,2522.30467,3.0,1.0,28.0,log202,0.009150327,0.0,,Returning_Visitor,4.0,993.0,0.0,c_2,0.0,chrome_99.1.3,0
225,0.0,110.45535791438306,Mar,19.0 minutes,0.0,0.0 minutes,,2.0,0.0,2.0,log202,0.1,0.0,,Returning_Visitor,3.0,0.0,0.0,c_11,1.0,chrome_90.1.7,0
227,0.0,85.83456553099364,Mar,102.5 minutes,0.0,0.0 minutes,,2.0,0.0,9.0,log404,0.022222222000000003,0.0,,Returning_Visitor,1.0,0.0,0.0,c_3,0.0,chrome_89,0
228,0.0,81.1421560024831,Mar,2337.0 minutes,0.0,0.0 minutes,,2.0,0.0,16.0,log400,0.013333333000000001,0.0,,Returning_Visitor,1.0,0.0,17.76266667,c_1,0.0,chrome_99.1.4,1
229,0.0,100.76084032430452,Mar,1883.5 minutes,0.010526316,0.0 minutes,,,0.0,19.0,log8080,0.021052632,0.0,,Returning_Visitor,1.0,0.0,0.0,c_3,0.0,chrome_99.1.3,0
230,0.0,81.9847822263081,Mar,1245.3 minutes,0.004,0.0 minutes,1277.3,2.0,2.0,50.0,log400,0.020666667,0.0,,Returning_Visitor,7.0,32.0,7.146260888,c_9,1.0,chrome_98.0.1,0
233,0.0,92.989636900584,Mar,1434.255128 minutes,0.0,740.0 minutes,2247.255128,2.0,1.0,50.0,log202,0.019230768999999998,1.0,,Returning_Visitor,3.0,73.0,22.03276923,c_2,1.0,chrome_80,0
234,0.0,97.64397476329987,Mar,367.25 minutes,0.005263158,0.0 minutes,,3.0,2.0,18.0,log200,0.04421052599999999,0.0,,Returning_Visitor,2.0,154.0,0.0,c_1,1.0,chrome_98.0.1,0
235,0.0,99.95534960424466,Mar,148.5 minutes,0.0,303.25 minutes,,3.0,3.0,7.0,log400,0.014081633,,,Returning_Visitor,2.0,49.33333333,0.0,c_2,0.0,,0
237,0.0,100.7913583654982,Mar,1048.4920630000001 minutes,0.011578947,0.0 minutes,,2.0,6.0,34.0,log404,0.032225685,0.0,,Returning_Visitor,1.0,153.5,0.0,c_1,1.0,browser_6_v11,0
238,0.0,96.20734482107946,Mar,478.0 minutes,0.0,0.0 minutes,478.0,3.0,0.0,9.0,log200,0.011111111000000002,0.0,,Returning_Visitor,2.0,0.0,0.0,c_3,1.0,chrome_90.1.7,0
239,0.0,87.91718160312753,Mar,980.25 minutes,0.0,0.0 minutes,980.25,2.0,0.0,16.0,log400,0.04,0.0,,Returning_Visitor,4.0,0.0,0.0,c_3,0.0,chrome_98.0.1,0
240,0.0,109.67397999188918,Mar,1124.693074 minutes,0.022807018,21.5 minutes,1218.443074,2.0,8.0,51.0,log200,0.036550087,1.0,,Returning_Visitor,2.0,72.25,0.0,c_2,0.0,chrome_80,0
241,0.0,92.62070231440143,Mar,353.1666667 minutes,0.018181818,0.0 minutes,377.6666667,2.0,2.0,,log202,0.031818182,0.0,,Returning_Visitor,1.0,24.5,0.0,c_3,0.0,browser_5_v7,0
242,0.0,100.9428476496049,Mar,1489.083333 minutes,0.023529412000000003,0.0 minutes,,2.0,1.0,18.0,log8080,0.046470588,0.0,,Returning_Visitor,8.0,0.0,0.0,c_1,0.0,chrome_80,0
243,,98.34555675403158,Mar,,0.016666667,1220.0 minutes,,2.0,0.0,28.0,log404,0.030833332999999997,1.0,,Returning_Visitor,1.0,0.0,0.0,c_3,1.0,chrome_99.1.3,0
244,0.0,87.74162083347034,Mar,753.0 minutes,0.0,0.0 minutes,753.0,2.0,0.0,7.0,log404,0.00952381,0.0,,Returning_Visitor,1.0,0.0,0.0,c_2,0.0,,0
245,0.0,97.33475810204935,Mar,688.1666667000001 minutes,0.0,0.0 minutes,688.1666667000001,4.0,0.0,31.0,log_100,0.019354839,0.0,,Returning_Visitor,1.0,0.0,0.0,,0.0,safari_15.2,0
246,0.0,109.91307008807233,Mar,811.0 minutes,0.015384615,0.0 minutes,,2.0,0.0,14.0,log_100,0.041025641,0.0,,Returning_Visitor,8.0,,0.0,c_1,0.0,chrome_90.1.7,0
247,0.0,84.31245932929221,Mar,415.25 minutes,0.033333333,0.0 minutes,437.25,3.0,1.0,9.0,log404,0.048148147999999995,0.0,,Returning_Visitor,1.0,22.0,0.0,c_1,0.0,browser_3_v9,0
248,0.0,97.69173626170927,Mar,908.013456 minutes,0.005,0.0 minutes,,2.0,16.0,32.0,log202,0.01805276,0.0,,Returning_Visitor,3.0,155.6313131,4.368515556,c_2,0.0,chrome_99.1.3,1
249,0.0,104.18572648747069,Mar,2753.378571 minutes,0.012676056000000002,235.0 minutes,,3.0,1.0,71.0,log200,0.015201207,1.0,,Returning_Visitor,2.0,21.33333333,0.0,c_1,1.0,,0
250,0.0,107.03116390805062,Mar,2452.582143 minutes,0.007246376999999999,100.0 minutes,2743.582143,3.0,2.0,46.0,log200,0.022253906,1.0,,Returning_Visitor,9.0,191.0,0.0,c_3,1.0,chrome_90.1.7,0
251,0.0,86.50471795703675,Mar,5188.5 minutes,0.0,0.0 minutes,5188.5,2.0,0.0,18.0,log400,0.05,0.0,,Returning_Visitor,1.0,0.0,0.0,c_1,0.0,browser_5_v14,0
252,0.0,113.68722022190055,Mar,0.0 minutes,0.2,,0.0,1.0,0.0,2.0,log8080,0.2,0.0,,Returning_Visitor,1.0,0.0,0.0,c_1,0.0,safari_15,0
253,0.0,110.52472779238317,Mar,,0.08,0.0 minutes,,2.0,0.0,5.0,log202,0.12,0.0,,Returning_Visitor,2.0,0.0,0.0,c_1,0.0,browser_5_v10,0
254,0.0,103.2461061822143,Mar,8.0 minutes,0.0,0.0 minutes,,2.0,0.0,2.0,log400,0.1,,,Returning_Visitor,5.0,0.0,0.0,c_1,1.0,chrome_89,0
255,0.0,106.0192303636299,Mar,1430.659091 minutes,0.01,0.0 minutes,,1.0,4.0,19.0,log400,0.025666667,,,Returning_Visitor,1.0,96.5,0.0,c_1,0.0,safari_15,0
256,0.0,110.10480120386093,Mar,20.0 minutes,0.0,0.0 minutes,33.0,3.0,1.0,2.0,log200,0.05,,,Returning_Visitor,3.0,13.0,0.0,c_2,0.0,chrome_98.0.1,0
258,0.0,81.52349748595911,Mar,844.25 minutes,0.0,0.0 minutes,844.25,1.0,0.0,45.0,log202,0.01037037,0.0,,Returning_Visitor,3.0,0.0,0.0,c_1,0.0,safari_15.2,0
259,0.0,105.63604230024741,Mar,188.0 minutes,0.0,0.0 minutes,188.0,2.0,0.0,7.0,log200,0.033333333,1.0,,New_Visitor,1.0,0.0,0.0,c_8,0.0,chrome_89,0
260,0.0,98.5724338229756,Mar,527.375 minutes,0.015555556000000002,0.0 minutes,,7.0,3.0,14.0,log200,0.033862434,0.0,,Returning_Visitor,6.0,51.0,0.0,c_1,1.0,safari_15,0
261,0.0,91.99789199995584,Mar,0.0 minutes,0.2,0.0 minutes,,3.0,0.0,1.0,log200,0.2,0.0,,Returning_Visitor,5.0,0.0,0.0,c_2,0.0,browser_3_v13,0
262,0.0,86.93012650235009,Mar,1916.761905 minutes,0.006451613,64.0 minutes,2138.7619050000003,2.0,1.0,29.0,log_100,0.018709677,1.0,,Returning_Visitor,3.0,158.0,8.772473117999999,c_2,1.0,chrome_99.1.4,1
264,0.0,96.93387775064882,Mar,397.0 minutes,0.0,0.0 minutes,,2.0,,30.0,log404,0.02,0.0,,Returning_Visitor,7.0,0.0,0.0,c_2,0.0,chrome_98.0.1,0
265,0.0,96.09306843855772,Mar,5220.083333 minutes,0.0,0.0 minutes,5220.083333,2.0,0.0,,log200,0.003329865,0.0,,Returning_Visitor,3.0,0.0,51.46331148,c_1,1.0,browser_5_v14,1
266,0.0,93.203102167995,Mar,219.33333330000002 minutes,0.0,0.0 minutes,219.33333330000002,1.0,0.0,20.0,log202,0.011666667,0.0,,Returning_Visitor,7.0,0.0,0.0,c_2,0.0,browser_8_v14,0
267,0.0,109.99633194437752,Mar,74.0 minutes,0.0,0.0 minutes,74.0,2.0,0.0,5.0,log_100,0.04,0.0,,Returning_Visitor,1.0,0.0,0.0,c_10,0.0,chrome_99.1.3,0
268,0.0,,Mar,1559.6 minutes,0.0,,,2.0,0.0,15.0,log400,,,,,1.0,,0.0,c_1,,,0
269,0.0,108.43509002577677,Mar,,0.0,0.0 minutes,236.5,1.0,0.0,6.0,log400,0.016666667,0.0,,Returning_Visitor,1.0,0.0,0.0,c_3,1.0,safari_14,0
270,0.0,91.120114770284,Mar,348.6666667 minutes,0.035714286,0.0 minutes,358.6666667,3.0,1.0,14.0,log8080,0.053571429000000004,0.0,5.071200425010043,Returning_Visitor,1.0,10.0,0.0,c_1,1.0,chrome_99.1.4,0
271,0.0,100.53314741889848,Mar,0.0 minutes,0.2,0.0 minutes,0.0,2.0,0.0,1.0,log_100,0.2,0.0,,Returning_Visitor,1.0,,0.0,c_1,0.0,browser_5_v15,0
272,,88.10219022551055,Mar,224.5 minutes,0.0,47.0 minutes,299.5,1.0,1.0,13.0,log_100,0.014285714,1.0,,New_Visitor,1.0,28.0,0.0,c_8,0.0,safari_13.1,0
273,0.0,81.89273873166928,Mar,601.7666667000001 minutes,0.0,0.0 minutes,628.7666667000001,2.0,4.0,42.0,log202,0.004545455,0.0,,Returning_Visitor,3.0,27.0,0.0,c_3,0.0,browser_5_v17,0
275,0.0,102.54362144895165,Mar,153.0 minutes,0.0,0.0 minutes,153.0,,0.0,2.0,log404,0.05,0.0,,Returning_Visitor,6.0,0.0,0.0,c_1,0.0,,0
276,0.0,104.03536071757307,Mar,197.2 minutes,0.0,0.0 minutes,212.2,1.0,4.0,10.0,log400,0.016666667,0.0,,Returning_Visitor,1.0,15.0,38.99,c_3,1.0,,1
277,0.0,97.64212474289235,Mar,3658.5 minutes,0.016666667,0.0 minutes,3658.5,4.0,0.0,18.0,log202,0.05,0.0,,Returning_Visitor,9.0,0.0,0.0,c_1,0.0,chrome_80,0
278,0.0,79.65919832124553,Mar,1162.5 minutes,0.0,0.0 minutes,,2.0,0.0,5.0,log404,0.025,0.0,,Returning_Visitor,2.0,0.0,0.0,c_2,0.0,chrome_90.1.7,0
279,0.0,89.26564383878578,Mar,556.6 minutes,0.014583333,0.0 minutes,556.6,2.0,0.0,32.0,log_100,0.039583333,0.0,,Returning_Visitor,3.0,0.0,0.0,c_1,0.0,chrome_80,0
280,0.0,95.44373438669143,Mar,41.0 minutes,0.0,0.0 minutes,,2.0,0.0,3.0,log_100,0.033333333,,,Returning_Visitor,1.0,0.0,0.0,c_3,1.0,chrome_98.0.1,0
281,0.0,103.45019440577822,Mar,300.07142860000005 minutes,0.0,0.0 minutes,300.07142860000005,2.0,0.0,11.0,log8080,0.02,0.0,,Returning_Visitor,1.0,0.0,53.9892,c_11,1.0,chrome_99.1.3,1
282,0.0,110.04112609774387,Mar,1626.625433 minutes,0.010638298000000001,205.0 minutes,3081.434957,3.0,13.0,36.0,log400,0.026186255,4.0,,Returning_Visitor,2.0,1249.809524,6.8317923920000005,c_3,0.0,chrome_80,0
283,0.0,95.41195652524205,Mar,69.25 minutes,0.0,0.0 minutes,,2.0,0.0,6.0,log404,0.04444444400000001,0.0,,Returning_Visitor,4.0,0.0,0.0,c_3,0.0,chrome_98.0.1,0
284,0.0,114.91022452565859,Mar,1169.1 minutes,0.02,0.0 minutes,1559.1,3.0,2.0,,log400,0.05,0.0,,Returning_Visitor,9.0,390.0,0.0,c_2,0.0,browser_9_v13,0
285,0.0,83.77445136986913,Mar,402.0 minutes,0.0,0.0 minutes,402.0,2.0,0.0,8.0,log8080,0.038095238,0.0,,Returning_Visitor,2.0,0.0,0.0,c_1,0.0,chrome_90.1.7,0
286,,109.19112746123625,Mar,0.0 minutes,0.2,0.0 minutes,0.0,2.0,0.0,,,,,,Returning_Visitor,,,0.0,,,,0
287,0.0,119.57369123095022,Mar,3324.333333 minutes,0.011428571,0.0 minutes,3324.333333,2.0,0.0,35.0,log202,0.024761905,0.0,,Returning_Visitor,1.0,0.0,0.0,c_1,0.0,chrome_98.0.1,0
288,0.0,102.16438579949433,Mar,3037.499952 minutes,0.002150538,70.0 minutes,3323.0237615,2.0,,87.0,log202,0.007722385,1.0,2.521130755096,Returning_Visitor,5.0,215.52380950000003,0.0,c_1,0.0,chrome_99.1.4,0
289,0.0,101.82690925528621,Mar,59.0 minutes,0.0,,59.0,1.0,0.0,4.0,log200,0.05,0.0,,Returning_Visitor,1.0,0.0,0.0,c_10,0.0,safari_15.4,0
290,0.0,85.0731390202586,Mar,1059.253472 minutes,0.010588235,0.0 minutes,1070.253472,3.0,1.0,51.0,log400,0.022643039,0.0,,Returning_Visitor,6.0,11.0,0.0,c_3,0.0,chrome_99.1.4,0
